searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2035874/377545052/36570915-1739793388745.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/377545052/156301480-1739472119115.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/377545052/156301480-1739472119510.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2031886/377545052/156301480-1739472118642.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2020919/2028895/377545052/38900621-1710144904869.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2030889/377545052/28591287-1739387023061.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2023910/377545052/62656707-1717701650931.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2036871/377545052/108685518-1739883787123.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2020919/377545052/114834887-1717446021305.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2036871/377545052/18355557-1739870336132.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2020919/2036871/377545052/41536120-1739875039385.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2018925/2035874/377545052/106467430-1676837946322.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2044847/377545052/126704172-1722068891039.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2018925/2019922/2027898/377545052/114766319-1736410077612.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2044847/377545052/126704172-1722068889979.jpeg
Termos,Penguen,"Paslanmaz Çelik Çay Termosu 2 Litre | 12-24 Saat Soğuk, 8-12 Saat Sıcak Tutma | Paslanmaz Çelik","['- Penguen 2 litre çift katlı çelik termos - İç ve dış yapışı kırılmaz çelik 2.0 litrelik - Sıvı kapasitesi (20 çay bardağı) 26 cm yükseklik, 13 cm çap.']",[],merhabalar yüksekliği 25 cm genişliği 13 cm dir efendim,,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2020919/377545052/114834887-1717446021882.jpeg
