searched_key_word,brand,title,find_dim,find_dim_from_content,guess_dimensions,guess_dim_from_comment,image_path
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2026901/744812379/16729917-1707481046048.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2026901/744812379/16729917-1707481046692.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2037868/744812379/5420420-1708437004463.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2019922/2026901/744812379/16729917-1707481047199.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2039862/744812379/13461338-1692821757467.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2035874/744812379/17796800-1695071159808.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2040859/744812379/9868588-1698133982634.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2028895/2022913/744812379/33228928-1701870004469.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2026901/2020919/744812379/9314026-1696367491664.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2023910/2042853/744812379/88265667-1690389778306.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2022913/744812379/96448283-1720194626634.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2022913/744812379/96448283-1720194627464.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2024907/744812379/4960326-1712482700149.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2024907/744812379/4960326-1712482699313.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2024907/744812379/4960326-1712482698401.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2021916/744812379/29288513-1693912143911.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2032883/744812379/5455138-1718454016254.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2023910/2032883/744812379/5455138-1718454015505.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2021916/2021916/744812379/15614274-1712221597899.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2024907/2018925/744812379/33455568-1719821655394.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2047838/744812379/23116179-1693488863949.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2025904/2021916/744812379/29288513-1693912144667.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2024907/2031886/744812379/3845013-1692117150667.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2017928/2022913/2024907/744812379/101585334-1715094017629.jpeg
Tekzen,Tekzen,BAMBU KATLANIR STOR PERDE,[],,"merhaba, boylar standart 180cm enler 60-80-100-120-150 cmden oluşmaktadır.",60/80/100/120/150 en boy 180 cm bulunmaktadır,https://review-rating.mncdn.com/mnresize/140/210/prod/img/2016931/2027898/2019922/744812379/31387376-1698993621545.jpeg
